date,value,unit,stat_name,item_name
201001,5.35,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201002,5.3,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201003,4.92,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201004,4.91,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201005,4.95,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201006,4.93,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201007,4.91,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201008,4.68,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201009,4.28,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201010,4.11,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201011,4.48,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201012,4.46,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201101,4.69,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201102,4.76,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201103,4.51,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201104,4.48,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201105,4.34,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201106,4.24,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201107,4.23,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201108,3.96,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201109,3.75,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201110,3.86,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201111,3.8,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201112,3.81,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201201,3.8,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201202,3.81,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201203,3.95,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201204,3.9,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201205,3.75,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201206,3.63,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201207,3.3,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201208,3.09,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201209,3.05,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201210,2.97,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201211,2.99,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201212,3.13,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201301,3.05,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
201302,3.04,연%,"1.3.2.2. 시장금리(월,분기,년)",국고채(10년)
